timestamp,location,pm2_5,prev_pm2_5,next_pm2_5,pm2_5_change_prev,pm2_5_change_next,trend
2024-12-31T14:30:00.000-05:00,New Delhi-8118,371.0,,343.0,,-28.0,Decreasing
2024-12-31T15:30:00.000-05:00,New Delhi-8118,343.0,371.0,286.0,-28.0,-57.0,Decreasing
2024-12-31T16:30:00.000-05:00,New Delhi-8118,286.0,343.0,204.0,-57.0,-82.0,Decreasing
2024-12-31T17:30:00.000-05:00,New Delhi-8118,204.0,286.0,187.0,-82.0,-17.0,Decreasing
2024-12-31T18:30:00.000-05:00,New Delhi-8118,187.0,204.0,189.0,-17.0,2.0,Increasing
2024-12-31T19:30:00.000-05:00,New Delhi-8118,189.0,187.0,185.0,2.0,-4.0,Decreasing
2024-12-31T20:30:00.000-05:00,New Delhi-8118,185.0,189.0,165.0,-4.0,-20.0,Decreasing
2024-12-31T21:30:00.000-05:00,New Delhi-8118,165.0,185.0,154.0,-20.0,-11.0,Decreasing
2024-12-31T22:30:00.000-05:00,New Delhi-8118,154.0,165.0,170.0,-11.0,16.0,Increasing
2024-12-31T23:30:00.000-05:00,New Delhi-8118,170.0,154.0,193.0,16.0,23.0,Increasing
2025-01-01T00:30:00.000-05:00,New Delhi-8118,193.0,170.0,188.0,23.0,-5.0,Decreasing
2025-01-01T01:30:00.000-05:00,New Delhi-8118,188.0,193.0,176.0,-5.0,-12.0,Decreasing
2025-01-01T02:30:00.000-05:00,New Delhi-8118,176.0,188.0,202.0,-12.0,26.0,Increasing
2025-01-01T03:30:00.000-05:00,New Delhi-8118,202.0,176.0,196.0,26.0,-6.0,Decreasing
2025-01-01T04:30:00.000-05:00,New Delhi-8118,196.0,202.0,202.0,-6.0,6.0,Increasing
2025-01-01T05:30:00.000-05:00,New Delhi-8118,202.0,196.0,204.0,6.0,2.0,Increasing
2025-01-01T06:30:00.000-05:00,New Delhi-8118,204.0,202.0,203.0,2.0,-1.0,Decreasing
2025-01-01T07:30:00.000-05:00,New Delhi-8118,203.0,204.0,206.0,-1.0,3.0,Increasing
2025-01-01T08:30:00.000-05:00,New Delhi-8118,206.0,203.0,196.0,3.0,-10.0,Decreasing
2025-01-01T09:30:00.000-05:00,New Delhi-8118,196.0,206.0,211.0,-10.0,15.0,Increasing
2025-01-01T10:30:00.000-05:00,New Delhi-8118,211.0,196.0,213.0,15.0,2.0,Increasing
2025-01-01T11:30:00.000-05:00,New Delhi-8118,213.0,211.0,205.0,2.0,-8.0,Decreasing
2025-01-01T12:30:00.000-05:00,New Delhi-8118,205.0,213.0,200.0,-8.0,-5.0,Decreasing
2025-01-01T13:30:00.000-05:00,New Delhi-8118,200.0,205.0,163.0,-5.0,-37.0,Decreasing
2025-01-01T14:30:00.000-05:00,New Delhi-8118,163.0,200.0,158.0,-37.0,-5.0,Decreasing
2025-01-01T15:30:00.000-05:00,New Delhi-8118,158.0,163.0,173.0,-5.0,15.0,Increasing
2025-01-01T16:30:00.000-05:00,New Delhi-8118,173.0,158.0,173.0,15.0,0.0,Stable
2025-01-01T17:30:00.000-05:00,New Delhi-8118,173.0,173.0,176.0,0.0,3.0,Increasing
2025-01-01T18:30:00.000-05:00,New Delhi-8118,176.0,173.0,174.0,3.0,-2.0,Decreasing
2025-01-01T19:30:00.000-05:00,New Delhi-8118,174.0,176.0,153.0,-2.0,-21.0,Decreasing
2025-01-01T20:30:00.000-05:00,New Delhi-8118,153.0,174.0,140.0,-21.0,-13.0,Decreasing
2025-01-01T21:30:00.000-05:00,New Delhi-8118,140.0,153.0,167.0,-13.0,27.0,Increasing
2025-01-01T22:30:00.000-05:00,New Delhi-8118,167.0,140.0,204.0,27.0,37.0,Increasing
2025-01-01T23:30:00.000-05:00,New Delhi-8118,204.0,167.0,204.0,37.0,0.0,Stable
2025-01-02T00:30:00.000-05:00,New Delhi-8118,204.0,204.0,209.0,0.0,5.0,Increasing
2025-01-02T01:30:00.000-05:00,New Delhi-8118,209.0,204.0,179.0,5.0,-30.0,Decreasing
2025-01-02T02:30:00.000-05:00,New Delhi-8118,179.0,209.0,190.0,-30.0,11.0,Increasing
2025-01-02T03:30:00.000-05:00,New Delhi-8118,190.0,179.0,213.0,11.0,23.0,Increasing
2025-01-02T04:30:00.000-05:00,New Delhi-8118,213.0,190.0,217.0,23.0,4.0,Increasing
2025-01-02T05:30:00.000-05:00,New Delhi-8118,217.0,213.0,191.0,4.0,-26.0,Decreasing
2025-01-02T06:30:00.000-05:00,New Delhi-8118,191.0,217.0,198.0,-26.0,7.0,Increasing
2025-01-02T07:30:00.000-05:00,New Delhi-8118,198.0,191.0,217.0,7.0,19.0,Increasing
2025-01-02T08:30:00.000-05:00,New Delhi-8118,217.0,198.0,262.0,19.0,45.0,Increasing
2025-01-02T09:30:00.000-05:00,New Delhi-8118,262.0,217.0,308.0,45.0,46.0,Increasing
2025-01-02T10:30:00.000-05:00,New Delhi-8118,308.0,262.0,291.0,46.0,-17.0,Decreasing
2025-01-02T11:30:00.000-05:00,New Delhi-8118,291.0,308.0,210.0,-17.0,-81.0,Decreasing
2025-01-02T12:30:00.000-05:00,New Delhi-8118,210.0,291.0,208.0,-81.0,-2.0,Decreasing
2025-01-02T13:30:00.000-05:00,New Delhi-8118,208.0,210.0,254.0,-2.0,46.0,Increasing
2025-01-04T14:30:00.000-05:00,New Delhi-8118,254.0,208.0,219.0,46.0,-35.0,Decreasing
2025-01-04T15:30:00.000-05:00,New Delhi-8118,219.0,254.0,0.0,-35.0,-219.0,Decreasing
2025-01-04T16:30:00.000-05:00,New Delhi-8118,0.0,219.0,0.0,-219.0,0.0,Stable
2025-01-04T17:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T18:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T19:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T20:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T21:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T22:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-04T23:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T00:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T01:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T02:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T03:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T04:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T05:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T06:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T07:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T08:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T09:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T10:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T11:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T12:30:00.000-05:00,New Delhi-8118,0.0,0.0,0.0,0.0,0.0,Stable
2025-01-05T13:30:00.000-05:00,New Delhi-8118,0.0,0.0,180.0,0.0,180.0,Increasing
2025-01-12T14:30:00.000-05:00,New Delhi-8118,180.0,0.0,150.0,180.0,-30.0,Decreasing
2025-01-12T15:30:00.000-05:00,New Delhi-8118,150.0,180.0,138.0,-30.0,-12.0,Decreasing
2025-01-12T16:30:00.000-05:00,New Delhi-8118,138.0,150.0,121.0,-12.0,-17.0,Decreasing
2025-01-12T17:30:00.000-05:00,New Delhi-8118,121.0,138.0,108.0,-17.0,-13.0,Decreasing
2025-01-12T18:30:00.000-05:00,New Delhi-8118,108.0,121.0,98.0,-13.0,-10.0,Decreasing
2025-01-12T19:30:00.000-05:00,New Delhi-8118,98.0,108.0,84.0,-10.0,-14.0,Decreasing
2025-01-12T20:30:00.000-05:00,New Delhi-8118,84.0,98.0,88.0,-14.0,4.0,Increasing
2025-01-12T21:30:00.000-05:00,New Delhi-8118,88.0,84.0,106.0,4.0,18.0,Increasing
2025-01-12T22:30:00.000-05:00,New Delhi-8118,106.0,88.0,111.0,18.0,5.0,Increasing
2025-01-12T23:30:00.000-05:00,New Delhi-8118,111.0,106.0,121.0,5.0,10.0,Increasing
2025-01-13T00:30:00.000-05:00,New Delhi-8118,121.0,111.0,97.0,10.0,-24.0,Decreasing
2025-01-13T01:30:00.000-05:00,New Delhi-8118,97.0,121.0,110.0,-24.0,13.0,Increasing
2025-01-13T02:30:00.000-05:00,New Delhi-8118,110.0,97.0,104.0,13.0,-6.0,Decreasing
2025-01-13T03:30:00.000-05:00,New Delhi-8118,104.0,110.0,114.0,-6.0,10.0,Increasing
2025-01-13T04:30:00.000-05:00,New Delhi-8118,114.0,104.0,113.0,10.0,-1.0,Decreasing
2025-01-13T05:30:00.000-05:00,New Delhi-8118,113.0,114.0,117.0,-1.0,4.0,Increasing
2025-01-13T06:30:00.000-05:00,New Delhi-8118,117.0,113.0,117.0,4.0,0.0,Stable
2025-01-13T07:30:00.000-05:00,New Delhi-8118,117.0,117.0,123.0,0.0,6.0,Increasing
2025-01-13T08:30:00.000-05:00,New Delhi-8118,123.0,117.0,142.0,6.0,19.0,Increasing
2025-01-13T09:30:00.000-05:00,New Delhi-8118,142.0,123.0,127.0,19.0,-15.0,Decreasing
2025-01-13T10:30:00.000-05:00,New Delhi-8118,127.0,142.0,151.0,-15.0,24.0,Increasing
2025-01-13T11:30:00.000-05:00,New Delhi-8118,151.0,127.0,187.0,24.0,36.0,Increasing
2025-01-13T12:30:00.000-05:00,New Delhi-8118,187.0,151.0,188.0,36.0,1.0,Increasing
2025-01-13T13:30:00.000-05:00,New Delhi-8118,188.0,187.0,167.0,1.0,-21.0,Decreasing
2025-01-20T14:30:00.000-05:00,New Delhi-8118,167.0,188.0,162.0,-21.0,-5.0,Decreasing
2025-01-20T15:30:00.000-05:00,New Delhi-8118,162.0,167.0,157.0,-5.0,-5.0,Decreasing
2025-01-20T16:30:00.000-05:00,New Delhi-8118,157.0,162.0,150.0,-5.0,-7.0,Decreasing
2025-01-20T17:30:00.000-05:00,New Delhi-8118,150.0,157.0,148.0,-7.0,-2.0,Decreasing
2025-01-20T18:30:00.000-05:00,New Delhi-8118,148.0,150.0,143.0,-2.0,-5.0,Decreasing
2025-01-20T19:30:00.000-05:00,New Delhi-8118,143.0,148.0,140.0,-5.0,-3.0,Decreasing
2025-01-20T20:30:00.000-05:00,New Delhi-8118,140.0,143.0,150.0,-3.0,10.0,Increasing
2025-01-20T21:30:00.000-05:00,New Delhi-8118,150.0,140.0,145.0,10.0,-5.0,Decreasing
2025-01-20T22:30:00.000-05:00,New Delhi-8118,145.0,150.0,145.0,-5.0,0.0,Stable
2025-01-20T23:30:00.000-05:00,New Delhi-8118,145.0,145.0,117.0,0.0,-28.0,Decreasing
2025-01-21T00:30:00.000-05:00,New Delhi-8118,117.0,145.0,84.0,-28.0,-33.0,Decreasing
2025-01-21T01:30:00.000-05:00,New Delhi-8118,84.0,117.0,142.0,-33.0,58.0,Increasing
2025-01-21T02:30:00.000-05:00,New Delhi-8118,142.0,84.0,102.0,58.0,-40.0,Decreasing
2025-01-21T03:30:00.000-05:00,New Delhi-8118,102.0,142.0,85.0,-40.0,-17.0,Decreasing
2025-01-21T04:30:00.000-05:00,New Delhi-8118,85.0,102.0,82.0,-17.0,-3.0,Decreasing
2025-01-21T05:30:00.000-05:00,New Delhi-8118,82.0,85.0,87.0,-3.0,5.0,Increasing
2025-01-21T06:30:00.000-05:00,New Delhi-8118,87.0,82.0,100.0,5.0,13.0,Increasing
2025-01-21T07:30:00.000-05:00,New Delhi-8118,100.0,87.0,124.0,13.0,24.0,Increasing
2025-01-21T08:30:00.000-05:00,New Delhi-8118,124.0,100.0,161.0,24.0,37.0,Increasing
2025-01-21T09:30:00.000-05:00,New Delhi-8118,161.0,124.0,176.0,37.0,15.0,Increasing
2025-01-21T10:30:00.000-05:00,New Delhi-8118,176.0,161.0,170.0,15.0,-6.0,Decreasing
2025-01-21T11:30:00.000-05:00,New Delhi-8118,170.0,176.0,156.0,-6.0,-14.0,Decreasing
2025-01-21T12:30:00.000-05:00,New Delhi-8118,156.0,170.0,160.0,-14.0,4.0,Increasing
2025-01-21T13:30:00.000-05:00,New Delhi-8118,160.0,156.0,46.0,4.0,-114.0,Decreasing
2025-02-28T14:30:00.000-05:00,New Delhi-8118,46.0,160.0,60.0,-114.0,14.0,Increasing
2025-02-28T15:30:00.000-05:00,New Delhi-8118,60.0,46.0,59.0,14.0,-1.0,Decreasing
2025-02-28T16:30:00.000-05:00,New Delhi-8118,59.0,60.0,58.0,-1.0,-1.0,Decreasing
2025-02-28T17:30:00.000-05:00,New Delhi-8118,58.0,59.0,57.0,-1.0,-1.0,Decreasing
2025-02-28T18:30:00.000-05:00,New Delhi-8118,57.0,58.0,43.0,-1.0,-14.0,Decreasing
2025-02-28T19:30:00.000-05:00,New Delhi-8118,43.0,57.0,46.0,-14.0,3.0,Increasing
2025-02-28T20:30:00.000-05:00,New Delhi-8118,46.0,43.0,51.0,3.0,5.0,Increasing
2025-02-28T21:30:00.000-05:00,New Delhi-8118,51.0,46.0,69.0,5.0,18.0,Increasing
2025-02-28T22:30:00.000-05:00,New Delhi-8118,69.0,51.0,68.0,18.0,-1.0,Decreasing
2025-02-28T23:30:00.000-05:00,New Delhi-8118,68.0,69.0,56.0,-1.0,-12.0,Decreasing
2025-03-01T00:30:00.000-05:00,New Delhi-8118,56.0,68.0,69.0,-12.0,13.0,Increasing
2025-03-01T01:30:00.000-05:00,New Delhi-8118,69.0,56.0,70.0,13.0,1.0,Increasing
2025-03-01T02:30:00.000-05:00,New Delhi-8118,70.0,69.0,67.0,1.0,-3.0,Decreasing
2025-03-01T03:30:00.000-05:00,New Delhi-8118,67.0,70.0,62.0,-3.0,-5.0,Decreasing
2025-03-01T04:30:00.000-05:00,New Delhi-8118,62.0,67.0,57.0,-5.0,-5.0,Decreasing
2025-03-01T05:30:00.000-05:00,New Delhi-8118,57.0,62.0,61.0,-5.0,4.0,Increasing
2025-03-01T06:30:00.000-05:00,New Delhi-8118,61.0,57.0,42.0,4.0,-19.0,Decreasing
2025-03-01T07:30:00.000-05:00,New Delhi-8118,42.0,61.0,44.0,-19.0,2.0,Increasing
2025-03-01T08:30:00.000-05:00,New Delhi-8118,44.0,42.0,44.0,2.0,0.0,Stable
2025-03-01T09:30:00.000-05:00,New Delhi-8118,44.0,44.0,54.0,0.0,10.0,Increasing
2025-03-01T10:30:00.000-05:00,New Delhi-8118,54.0,44.0,62.0,10.0,8.0,Increasing
2025-03-01T11:30:00.000-05:00,New Delhi-8118,62.0,54.0,74.0,8.0,12.0,Increasing
2025-03-01T12:30:00.000-05:00,New Delhi-8118,74.0,62.0,75.0,12.0,1.0,Increasing
2025-03-01T13:30:00.000-05:00,New Delhi-8118,75.0,74.0,77.0,1.0,2.0,Increasing
2025-03-01T14:30:00.000-05:00,New Delhi-8118,77.0,75.0,72.0,2.0,-5.0,Decreasing
2025-03-01T15:30:00.000-05:00,New Delhi-8118,72.0,77.0,71.0,-5.0,-1.0,Decreasing
2025-03-01T16:30:00.000-05:00,New Delhi-8118,71.0,72.0,60.0,-1.0,-11.0,Decreasing
2025-03-01T17:30:00.000-05:00,New Delhi-8118,60.0,71.0,55.0,-11.0,-5.0,Decreasing
2025-03-01T18:30:00.000-05:00,New Delhi-8118,55.0,60.0,53.0,-5.0,-2.0,Decreasing
2025-03-01T19:30:00.000-05:00,New Delhi-8118,53.0,55.0,50.0,-2.0,-3.0,Decreasing
2025-03-01T20:30:00.000-05:00,New Delhi-8118,50.0,53.0,45.0,-3.0,-5.0,Decreasing
2025-03-01T21:30:00.000-05:00,New Delhi-8118,45.0,50.0,57.0,-5.0,12.0,Increasing
2025-03-01T22:30:00.000-05:00,New Delhi-8118,57.0,45.0,61.0,12.0,4.0,Increasing
2025-03-01T23:30:00.000-05:00,New Delhi-8118,61.0,57.0,56.0,4.0,-5.0,Decreasing
2025-03-02T00:30:00.000-05:00,New Delhi-8118,56.0,61.0,36.0,-5.0,-20.0,Decreasing
2025-03-02T01:30:00.000-05:00,New Delhi-8118,36.0,56.0,20.0,-20.0,-16.0,Decreasing
2025-03-02T02:30:00.000-05:00,New Delhi-8118,20.0,36.0,16.0,-16.0,-4.0,Decreasing
2025-03-02T03:30:00.000-05:00,New Delhi-8118,16.0,20.0,12.0,-4.0,-4.0,Decreasing
2025-03-02T04:30:00.000-05:00,New Delhi-8118,12.0,16.0,18.0,-4.0,6.0,Increasing
2025-03-02T05:30:00.000-05:00,New Delhi-8118,18.0,12.0,20.0,6.0,2.0,Increasing
2025-03-02T06:30:00.000-05:00,New Delhi-8118,20.0,18.0,19.0,2.0,-1.0,Decreasing
2025-03-02T07:30:00.000-05:00,New Delhi-8118,19.0,20.0,27.0,-1.0,8.0,Increasing
2025-03-02T08:30:00.000-05:00,New Delhi-8118,27.0,19.0,31.0,8.0,4.0,Increasing
2025-03-02T09:30:00.000-05:00,New Delhi-8118,31.0,27.0,39.0,4.0,8.0,Increasing
2025-03-02T10:30:00.000-05:00,New Delhi-8118,39.0,31.0,49.0,8.0,10.0,Increasing
2025-03-02T11:30:00.000-05:00,New Delhi-8118,49.0,39.0,61.0,10.0,12.0,Increasing
2025-03-02T12:30:00.000-05:00,New Delhi-8118,61.0,49.0,64.0,12.0,3.0,Increasing
2025-03-02T13:30:00.000-05:00,New Delhi-8118,64.0,61.0,84.0,3.0,20.0,Increasing
2025-03-02T14:30:00.000-05:00,New Delhi-8118,84.0,64.0,68.0,20.0,-16.0,Decreasing
2025-03-02T15:30:00.000-05:00,New Delhi-8118,68.0,84.0,69.0,-16.0,1.0,Increasing
2025-03-02T16:30:00.000-05:00,New Delhi-8118,69.0,68.0,67.0,1.0,-2.0,Decreasing
2025-03-02T17:30:00.000-05:00,New Delhi-8118,67.0,69.0,60.0,-2.0,-7.0,Decreasing
2025-03-02T18:30:00.000-05:00,New Delhi-8118,60.0,67.0,49.0,-7.0,-11.0,Decreasing
2025-03-02T19:30:00.000-05:00,New Delhi-8118,49.0,60.0,55.0,-11.0,6.0,Increasing
2025-03-02T20:30:00.000-05:00,New Delhi-8118,55.0,49.0,65.0,6.0,10.0,Increasing
2025-03-02T21:30:00.000-05:00,New Delhi-8118,65.0,55.0,109.0,10.0,44.0,Increasing
2025-03-02T22:30:00.000-05:00,New Delhi-8118,109.0,65.0,104.0,44.0,-5.0,Decreasing
2025-03-02T23:30:00.000-05:00,New Delhi-8118,104.0,109.0,55.0,-5.0,-49.0,Decreasing
2025-03-03T00:30:00.000-05:00,New Delhi-8118,55.0,104.0,52.0,-49.0,-3.0,Decreasing
2025-03-03T01:30:00.000-05:00,New Delhi-8118,52.0,55.0,44.0,-3.0,-8.0,Decreasing
2025-03-03T02:30:00.000-05:00,New Delhi-8118,44.0,52.0,40.0,-8.0,-4.0,Decreasing
2025-03-03T03:30:00.000-05:00,New Delhi-8118,40.0,44.0,54.0,-4.0,14.0,Increasing
2025-03-03T04:30:00.000-05:00,New Delhi-8118,54.0,40.0,41.0,14.0,-13.0,Decreasing
2025-03-03T05:30:00.000-05:00,New Delhi-8118,41.0,54.0,37.0,-13.0,-4.0,Decreasing
2025-03-03T06:30:00.000-05:00,New Delhi-8118,37.0,41.0,33.0,-4.0,-4.0,Decreasing
2025-03-03T07:30:00.000-05:00,New Delhi-8118,33.0,37.0,48.0,-4.0,15.0,Increasing
2025-03-03T08:30:00.000-05:00,New Delhi-8118,48.0,33.0,50.0,15.0,2.0,Increasing
2025-03-03T09:30:00.000-05:00,New Delhi-8118,50.0,48.0,58.0,2.0,8.0,Increasing
2025-03-03T10:30:00.000-05:00,New Delhi-8118,58.0,50.0,63.0,8.0,5.0,Increasing
2025-03-03T11:30:00.000-05:00,New Delhi-8118,63.0,58.0,66.0,5.0,3.0,Increasing
2025-03-03T12:30:00.000-05:00,New Delhi-8118,66.0,63.0,70.0,3.0,4.0,Increasing
2025-03-03T13:30:00.000-05:00,New Delhi-8118,70.0,66.0,76.0,4.0,6.0,Increasing
2025-03-03T14:30:00.000-05:00,New Delhi-8118,76.0,70.0,82.0,6.0,6.0,Increasing
2025-03-03T15:30:00.000-05:00,New Delhi-8118,82.0,76.0,60.0,6.0,-22.0,Decreasing
2025-03-03T16:30:00.000-05:00,New Delhi-8118,60.0,82.0,47.0,-22.0,-13.0,Decreasing
2025-03-03T17:30:00.000-05:00,New Delhi-8118,47.0,60.0,50.0,-13.0,3.0,Increasing
2025-03-03T18:30:00.000-05:00,New Delhi-8118,50.0,47.0,59.0,3.0,9.0,Increasing
2025-03-03T19:30:00.000-05:00,New Delhi-8118,59.0,50.0,64.0,9.0,5.0,Increasing
2025-03-03T20:30:00.000-05:00,New Delhi-8118,64.0,59.0,68.0,5.0,4.0,Increasing
2025-03-03T21:30:00.000-05:00,New Delhi-8118,68.0,64.0,67.0,4.0,-1.0,Decreasing
2025-03-03T22:30:00.000-05:00,New Delhi-8118,67.0,68.0,56.0,-1.0,-11.0,Decreasing
2025-03-03T23:30:00.000-05:00,New Delhi-8118,56.0,67.0,58.0,-11.0,2.0,Increasing
2025-03-04T00:30:00.000-05:00,New Delhi-8118,58.0,56.0,52.0,2.0,-6.0,Decreasing
2025-03-04T01:30:00.000-05:00,New Delhi-8118,52.0,58.0,47.0,-6.0,-5.0,Decreasing
2025-03-04T02:30:00.000-05:00,New Delhi-8118,47.0,52.0,46.0,-5.0,-1.0,Decreasing
2025-03-04T03:30:00.000-05:00,New Delhi-8118,46.0,47.0,42.0,-1.0,-4.0,Decreasing
2025-03-04T04:30:00.000-05:00,New Delhi-8118,42.0,46.0,33.0,-4.0,-9.0,Decreasing
2025-03-04T05:30:00.000-05:00,New Delhi-8118,33.0,42.0,33.0,-9.0,0.0,Stable
2025-03-04T06:30:00.000-05:00,New Delhi-8118,33.0,33.0,34.0,0.0,1.0,Increasing
2025-03-04T07:30:00.000-05:00,New Delhi-8118,34.0,33.0,32.0,1.0,-2.0,Decreasing
2025-03-04T08:30:00.000-05:00,New Delhi-8118,32.0,34.0,28.0,-2.0,-4.0,Decreasing
2025-03-04T09:30:00.000-05:00,New Delhi-8118,28.0,32.0,36.0,-4.0,8.0,Increasing
2025-03-04T10:30:00.000-05:00,New Delhi-8118,36.0,28.0,35.0,8.0,-1.0,Decreasing
2025-03-04T11:30:00.000-05:00,New Delhi-8118,35.0,36.0,42.0,-1.0,7.0,Increasing
2025-03-04T12:30:00.000-05:00,New Delhi-8118,42.0,35.0,35.0,7.0,-7.0,Decreasing
2025-03-04T13:30:00.000-05:00,New Delhi-8118,35.0,42.0,35.0,-7.0,0.0,Stable
2025-03-04T14:30:00.000-05:00,New Delhi-8118,35.0,35.0,35.0,0.0,0.0,Stable
2025-03-04T15:30:00.000-05:00,New Delhi-8118,35.0,35.0,35.0,0.0,0.0,Stable
2025-03-04T16:30:00.000-05:00,New Delhi-8118,35.0,35.0,39.0,0.0,4.0,Increasing
2025-03-04T17:30:00.000-05:00,New Delhi-8118,39.0,35.0,30.0,4.0,-9.0,Decreasing
2025-03-04T18:30:00.000-05:00,New Delhi-8118,30.0,39.0,28.0,-9.0,-2.0,Decreasing
2025-03-04T19:30:00.000-05:00,New Delhi-8118,28.0,30.0,34.0,-2.0,6.0,Increasing
2025-03-04T20:30:00.000-05:00,New Delhi-8118,34.0,28.0,48.0,6.0,14.0,Increasing
2025-03-04T21:30:00.000-05:00,New Delhi-8118,48.0,34.0,45.0,14.0,-3.0,Decreasing
2025-03-04T22:30:00.000-05:00,New Delhi-8118,45.0,48.0,33.0,-3.0,-12.0,Decreasing
2025-03-04T23:30:00.000-05:00,New Delhi-8118,33.0,45.0,33.0,-12.0,0.0,Stable
2025-03-05T00:30:00.000-05:00,New Delhi-8118,33.0,33.0,34.0,0.0,1.0,Increasing
2025-03-05T01:30:00.000-05:00,New Delhi-8118,34.0,33.0,30.0,1.0,-4.0,Decreasing
2025-03-05T02:30:00.000-05:00,New Delhi-8118,30.0,34.0,15.0,-4.0,-15.0,Decreasing
2025-03-05T03:30:00.000-05:00,New Delhi-8118,15.0,30.0,20.0,-15.0,5.0,Increasing
2025-03-05T04:30:00.000-05:00,New Delhi-8118,20.0,15.0,17.0,5.0,-3.0,Decreasing
2025-03-05T05:30:00.000-05:00,New Delhi-8118,17.0,20.0,16.0,-3.0,-1.0,Decreasing
2025-03-05T06:30:00.000-05:00,New Delhi-8118,16.0,17.0,14.0,-1.0,-2.0,Decreasing
2025-03-05T07:30:00.000-05:00,New Delhi-8118,14.0,16.0,23.0,-2.0,9.0,Increasing
2025-03-05T08:30:00.000-05:00,New Delhi-8118,23.0,14.0,34.0,9.0,11.0,Increasing
2025-03-05T09:30:00.000-05:00,New Delhi-8118,34.0,23.0,28.0,11.0,-6.0,Decreasing
2025-03-05T10:30:00.000-05:00,New Delhi-8118,28.0,34.0,33.0,-6.0,5.0,Increasing
2025-03-05T11:30:00.000-05:00,New Delhi-8118,33.0,28.0,33.0,5.0,0.0,Stable
2025-03-05T12:30:00.000-05:00,New Delhi-8118,33.0,33.0,41.0,0.0,8.0,Increasing
2025-03-05T13:30:00.000-05:00,New Delhi-8118,41.0,33.0,50.0,8.0,9.0,Increasing
2025-03-05T14:30:00.000-05:00,New Delhi-8118,50.0,41.0,47.0,9.0,-3.0,Decreasing
2025-03-05T15:30:00.000-05:00,New Delhi-8118,47.0,50.0,52.0,-3.0,5.0,Increasing
2025-03-05T16:30:00.000-05:00,New Delhi-8118,52.0,47.0,59.0,5.0,7.0,Increasing
2025-03-05T17:30:00.000-05:00,New Delhi-8118,59.0,52.0,63.0,7.0,4.0,Increasing
2025-03-05T18:30:00.000-05:00,New Delhi-8118,63.0,59.0,57.0,4.0,-6.0,Decreasing
2025-03-05T19:30:00.000-05:00,New Delhi-8118,57.0,63.0,51.0,-6.0,-6.0,Decreasing
2025-03-05T20:30:00.000-05:00,New Delhi-8118,51.0,57.0,52.0,-6.0,1.0,Increasing
2025-03-05T21:30:00.000-05:00,New Delhi-8118,52.0,51.0,68.0,1.0,16.0,Increasing
2025-03-05T22:30:00.000-05:00,New Delhi-8118,68.0,52.0,56.0,16.0,-12.0,Decreasing
2025-03-05T23:30:00.000-05:00,New Delhi-8118,56.0,68.0,51.0,-12.0,-5.0,Decreasing
2025-03-06T00:30:00.000-05:00,New Delhi-8118,51.0,56.0,40.0,-5.0,-11.0,Decreasing
2025-03-06T01:30:00.000-05:00,New Delhi-8118,40.0,51.0,37.0,-11.0,-3.0,Decreasing
2025-03-06T02:30:00.000-05:00,New Delhi-8118,37.0,40.0,27.0,-3.0,-10.0,Decreasing
2025-03-06T03:30:00.000-05:00,New Delhi-8118,27.0,37.0,19.0,-10.0,-8.0,Decreasing
2025-03-06T04:30:00.000-05:00,New Delhi-8118,19.0,27.0,18.0,-8.0,-1.0,Decreasing
2025-03-06T05:30:00.000-05:00,New Delhi-8118,18.0,19.0,17.0,-1.0,-1.0,Decreasing
