location_id,timestamp,location,lat,lon,pm2_5,temperature,humidity,is_valid,pm2_5_zscore,temperature_zscore,humidity_zscore,date,hour,pm2_5_rolling_avg_3,pm2_5_lag_1,pm2_5_rate_of_change
8118,2024-12-31 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,371.0,23.2,65.7,True,3.888421225798842,-0.2448824029756505,1.2316219666864072,2024-12-31,19,371.0,,
8118,2024-12-31 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,343.0,21.5,58.9,True,3.490973891912892,-0.4775142624890418,0.2187926907695614,2024-12-31,20,357.0,371.0,-28.0
8118,2024-12-31 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,286.0,17.5,52.8,True,2.6818846765022086,-1.0248833436970215,-0.68977474792055,2024-12-31,21,333.3333333333333,343.0,-57.0
8118,2024-12-31 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,204.0,14.4,53.9,True,1.5179317701219268,-1.4490943816332056,-0.5259347179928249,2024-12-31,22,277.6666666666667,286.0,-82.0
8118,2024-12-31 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,187.0,15.3,68.6,True,1.2766244602626002,-1.3259363383614102,1.6635638637685901,2024-12-31,23,225.66666666666666,204.0,-17.0
8118,2025-01-01 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,189.0,16.5,66.6,True,1.305013555540168,-1.1617256139990164,1.3656729002636356,2025-01-01,0,193.33333333333334,187.0,2.0
8118,2025-01-01 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,185.0,15.2,60.3,True,1.2482353649850324,-1.3396205653916098,0.42731636522302935,2025-01-01,1,187.0,189.0,-4.0
8118,2025-01-01 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,165.0,16.2,59.3,True,0.964344412209354,-1.2027782950896149,0.27837088347055206,2025-01-01,2,179.66666666666666,185.0,-20.0
8118,2025-01-01 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,154.0,19.3,67.2,True,0.8082043881827309,-0.7785672571534306,1.4550401893151232,2025-01-01,3,168.0,165.0,-11.0
8118,2025-01-01 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,170.0,18.1,63.3,True,1.0353171504032737,-0.9427779815158244,0.8741528104804611,2025-01-01,4,163.0,154.0,16.0
8118,2025-01-01 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,193.0,23.8,68.0,True,1.3617917460953037,-0.16277704079445335,1.5741965747171045,2025-01-01,5,172.33333333333334,170.0,23.0
8118,2025-01-01 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,188.0,27.2,48.4,True,1.2908190079013842,0.30248667823232916,-1.3451348676314496,2025-01-01,6,183.66666666666666,193.0,-5.0
8118,2025-01-01 07:30:00+00:00,New Delhi-8118,28.63576,77.22445,176.0,25.1,66.8,True,1.1204844362359772,0.015117910598140138,1.3954619966141315,2025-01-01,7,185.66666666666666,188.0,-12.0
8118,2025-01-01 08:30:00+00:00,New Delhi-8118,28.63576,77.22445,202.0,27.0,57.4,True,1.489542674844359,0.27511822417193027,-0.004625531859154484,2025-01-01,8,188.66666666666666,176.0,26.0
8118,2025-01-01 09:30:00+00:00,New Delhi-8118,28.63576,77.22445,196.0,33.4,57.6,True,1.4043753890116555,1.1509087541046976,0.025163564491341387,2025-01-01,9,191.33333333333334,202.0,-6.0
8118,2025-01-01 10:30:00+00:00,New Delhi-8118,28.63576,77.22445,202.0,33.6,58.1,True,1.489542674844359,1.178277208165097,0.09963630536758002,2025-01-01,10,200.0,196.0,6.0
8118,2025-01-01 11:30:00+00:00,New Delhi-8118,28.63576,77.22445,204.0,34.7,57.5,True,1.5179317701219268,1.3288037054972917,0.010269016316093452,2025-01-01,11,200.66666666666666,202.0,2.0
8118,2025-01-01 12:30:00+00:00,New Delhi-8118,28.63576,77.22445,203.0,37.6,46.3,True,1.503737222483143,1.7256462893730766,-1.6579203793116521,2025-01-01,12,203.0,204.0,-1.0
8118,2025-01-01 13:30:00+00:00,New Delhi-8118,28.63576,77.22445,206.0,32.5,45.3,True,1.5463208653994949,1.0277507108329023,-1.8068658610641295,2025-01-01,13,204.33333333333334,203.0,3.0
8118,2025-01-01 14:30:00+00:00,New Delhi-8118,28.63576,77.22445,196.0,36.1,59.8,True,1.4043753890116555,1.5203828839200844,0.3528436243467907,2025-01-01,14,201.66666666666666,206.0,-10.0
8118,2025-01-01 15:30:00+00:00,New Delhi-8118,28.63576,77.22445,211.0,35.0,44.0,True,1.6172936035934145,1.3698563865878897,-2.0004949873423494,2025-01-01,15,204.33333333333334,196.0,15.0
8118,2025-01-01 16:30:00+00:00,New Delhi-8118,28.63576,77.22445,213.0,32.8,56.5,True,1.6456826988709823,1.0688033919235005,-0.1386764654363838,2025-01-01,16,206.66666666666666,211.0,2.0
8118,2025-01-01 17:30:00+00:00,New Delhi-8118,28.63576,77.22445,205.0,28.3,65.1,True,1.5321263177607107,0.4530131755645238,1.1422546776349196,2025-01-01,17,209.66666666666666,213.0,-8.0
8118,2025-01-01 18:30:00+00:00,New Delhi-8118,28.63576,77.22445,200.0,27.4,54.7,True,1.4611535795667911,0.32985513229272806,-0.4067783325908424,2025-01-01,18,206.0,205.0,-5.0
8118,2025-01-01 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,163.0,21.8,50.4,True,0.9359553169317861,-0.4364615813984432,-1.0472439041264952,2025-01-01,19,189.33333333333334,200.0,-37.0
8118,2025-01-01 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,158.0,20.3,55.5,True,0.8649825787378665,-0.6417249868514355,-0.287621947188861,2025-01-01,20,173.66666666666666,163.0,-5.0
8118,2025-01-01 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,173.0,19.8,59.2,True,1.0779007933196254,-0.7101461220024331,0.2634763352953052,2025-01-01,21,164.66666666666666,158.0,15.0
8118,2025-01-01 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,173.0,18.4,57.2,True,1.0779007933196254,-0.9017253004252263,-0.0344146282096493,2025-01-01,22,168.0,173.0,0.0
8118,2025-01-01 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,176.0,14.0,58.5,True,1.1204844362359772,-1.5038312897540036,0.1592144980685707,2025-01-01,23,174.0,173.0,3.0
8118,2025-01-02 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,174.0,16.5,61.2,True,1.0920953409584093,-1.1617256139990164,0.5613672988002597,2025-01-02,0,174.33333333333334,176.0,-2.0
8118,2025-01-02 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,153.0,12.6,56.5,True,0.794009840543947,-1.6954104681767965,-0.1386764654363838,2025-01-02,1,167.66666666666666,174.0,-21.0
8118,2025-01-02 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,140.0,13.7,56.0,True,0.6094807212397559,-1.5448839708446023,-0.2131492063126224,2025-01-02,2,155.66666666666666,153.0,-13.0
8118,2025-01-02 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,167.0,18.4,68.1,True,0.9927335074869218,-0.9017253004252263,1.5890911228923514,2025-01-02,3,153.33333333333334,140.0,27.0
8118,2025-01-02 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,204.0,22.5,48.9,True,1.5179317701219268,-0.34067199218704686,-1.2706621267552112,2025-01-02,4,170.33333333333334,167.0,37.0
8118,2025-01-02 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,204.0,24.9,58.6,True,1.5179317701219268,-0.012250543462259235,0.17410904624381865,2025-01-02,5,191.66666666666666,204.0,0.0
8118,2025-01-02 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,209.0,25.9,47.7,True,1.5889045083158466,0.12459172683973568,-1.449396704858183,2025-01-02,6,205.66666666666666,204.0,5.0
8118,2025-01-02 07:30:00+00:00,New Delhi-8118,28.63576,77.22445,179.0,25.8,54.3,True,1.163068079152329,0.11090749980953649,-0.4663565252918342,2025-01-02,7,197.33333333333334,209.0,-30.0
8118,2025-01-02 08:30:00+00:00,New Delhi-8118,28.63576,77.22445,190.0,31.5,50.3,True,1.319208103178952,0.8909084405309075,-1.0621384523017432,2025-01-02,8,192.66666666666666,179.0,11.0
8118,2025-01-02 09:30:00+00:00,New Delhi-8118,28.63576,77.22445,213.0,34.8,49.1,True,1.6456826988709823,1.3424879325274903,-1.2408730304047153,2025-01-02,9,194.0,190.0,23.0
8118,2025-01-02 10:30:00+00:00,New Delhi-8118,28.63576,77.22445,217.0,34.1,45.9,True,1.702460889426118,1.2466983433160945,-1.7174985720126428,2025-01-02,10,206.66666666666666,213.0,4.0
8118,2025-01-02 11:30:00+00:00,New Delhi-8118,28.63576,77.22445,191.0,33.0,59.8,True,1.333402650817736,1.0961718459838998,0.3528436243467907,2025-01-02,11,207.0,217.0,-26.0
8118,2025-01-02 12:30:00+00:00,New Delhi-8118,28.63576,77.22445,198.0,33.7,55.1,True,1.4327644842892233,1.1919614351952967,-0.3472001398898517,2025-01-02,12,202.0,191.0,7.0
8118,2025-01-02 13:30:00+00:00,New Delhi-8118,28.63576,77.22445,217.0,36.4,52.4,True,1.702460889426118,1.5614355650106824,-0.7493529406215407,2025-01-02,13,202.0,198.0,19.0
8118,2025-01-02 14:30:00+00:00,New Delhi-8118,28.63576,77.22445,262.0,31.3,57.4,True,2.341215533171394,0.8635399864705086,-0.004625531859154484,2025-01-02,14,225.66666666666666,217.0,45.0
8118,2025-01-02 15:30:00+00:00,New Delhi-8118,28.63576,77.22445,308.0,34.5,55.1,True,2.994164724555455,1.3014352514368923,-0.3472001398898517,2025-01-02,15,262.3333333333333,262.0,46.0
8118,2025-01-02 16:30:00+00:00,New Delhi-8118,28.63576,77.22445,291.0,27.6,62.8,True,2.752857414696128,0.35722358635312745,0.7996800696042224,2025-01-02,16,287.0,308.0,-17.0
8118,2025-01-02 17:30:00+00:00,New Delhi-8118,28.63576,77.22445,210.0,26.0,57.2,True,1.6030990559546305,0.13827595386993538,-0.0344146282096493,2025-01-02,17,269.6666666666667,291.0,-81.0
8118,2025-01-02 18:30:00+00:00,New Delhi-8118,28.63576,77.22445,208.0,24.9,66.4,True,1.5747099606770627,-0.012250543462259235,1.3358838039131418,2025-01-02,18,236.33333333333334,210.0,-2.0
8118,2025-01-04 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,254.0,25.4,53.1,True,2.227659152061123,0.056170591688738225,-0.6450911033948062,2025-01-04,19,224.0,208.0,46.0
8118,2025-01-04 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,219.0,22.9,51.2,True,1.7308499847036858,-0.28593508406624907,-0.9280875187245128,2025-01-04,20,227.0,254.0,-35.0
8118,2025-01-04 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,18.4,56.9,True,-1.377755948189993,-0.9017253004252263,-0.0790982727353931,2025-01-04,21,157.66666666666666,219.0,-219.0
8118,2025-01-04 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,13.9,65.2,True,-1.377755948189993,-1.5175155167842032,1.1571492258101688,2025-01-04,22,73.0,0.0,0.0
8118,2025-01-04 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,12.8,67.9,True,-1.377755948189993,-1.6680420141163974,1.5593020265418578,2025-01-04,23,0.0,0.0,0.0
8118,2025-01-05 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,17.3,53.4,True,-1.377755948189993,-1.0522517977574204,-0.6004074588690634,2025-01-05,0,0.0,0.0,0.0
8118,2025-01-05 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,13.2,55.8,True,-1.377755948189993,-1.6133051059955996,-0.2429383026631183,2025-01-05,1,0.0,0.0,0.0
8118,2025-01-05 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,15.0,70.6,True,-1.377755948189993,-1.3669890194520087,1.9614548272735446,2025-01-05,2,0.0,0.0,0.0
8118,2025-01-05 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,15.3,69.5,True,-1.377755948189993,-1.3259363383614102,1.7976147973458205,2025-01-05,3,0.0,0.0,0.0
8118,2025-01-05 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,21.8,58.2,True,-1.377755948189993,-0.4364615813984432,0.11453085354282795,2025-01-05,4,0.0,0.0,0.0
8118,2025-01-05 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,22.5,64.1,True,-1.377755948189993,-0.34067199218704686,0.9933091958824425,2025-01-05,5,0.0,0.0,0.0
8118,2025-01-05 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,27.4,54.6,True,-1.377755948189993,0.32985513229272806,-0.42167288076609033,2025-01-05,6,0.0,0.0,0.0
8118,2025-01-05 07:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,26.2,64.5,True,-1.377755948189993,0.16564440793033425,1.0528873885834342,2025-01-05,7,0.0,0.0,0.0
8118,2025-01-05 08:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,30.5,53.9,True,-1.377755948189993,0.7540661702289125,-0.5259347179928249,2025-01-05,8,0.0,0.0,0.0
8118,2025-01-05 09:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,32.7,47.0,True,-1.377755948189993,1.0551191648933018,-1.5536585420849176,2025-01-05,9,0.0,0.0,0.0
8118,2025-01-05 10:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,32.5,47.7,True,-1.377755948189993,1.0277507108329023,-1.449396704858183,2025-01-05,10,0.0,0.0,0.0
8118,2025-01-05 11:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,32.8,47.9,True,-1.377755948189993,1.0688033919235005,-1.4196076085076883,2025-01-05,11,0.0,0.0,0.0
8118,2025-01-05 12:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,33.3,44.5,True,-1.377755948189993,1.1372245270744978,-1.9260222464661108,2025-01-05,12,0.0,0.0,0.0
8118,2025-01-05 13:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,36.7,53.8,True,-1.377755948189993,1.6024882461012815,-0.5408292661680728,2025-01-05,13,0.0,0.0,0.0
8118,2025-01-05 14:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,31.1,56.4,True,-1.377755948189993,0.8361715324101097,-0.15357101361163172,2025-01-05,14,0.0,0.0,0.0
8118,2025-01-05 15:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,32.0,58.7,True,-1.377755948189993,0.9593295756819049,0.18900359441906658,2025-01-05,15,0.0,0.0,0.0
8118,2025-01-05 16:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,30.7,50.7,True,-1.377755948189993,0.7814346242893114,-1.0025602596007515,2025-01-05,16,0.0,0.0,0.0
8118,2025-01-05 17:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,27.3,50.6,True,-1.377755948189993,0.3161709052625289,-1.0174548077759993,2025-01-05,17,0.0,0.0,0.0
8118,2025-01-05 18:30:00+00:00,New Delhi-8118,28.63576,77.22445,0.0,22.7,68.5,True,-1.377755948189993,-0.31330353812664796,1.6486693155933432,2025-01-05,18,0.0,0.0,0.0
8118,2025-01-12 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,180.0,24.5,64.4,True,1.1772626267911128,-0.06698745158305701,1.0379928404081873,2025-01-12,19,60.0,0.0,180.0
8118,2025-01-12 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,150.0,18.8,70.6,True,0.7514261976275951,-0.846988392304428,1.9614548272735446,2025-01-12,20,110.0,180.0,-30.0
8118,2025-01-12 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,138.0,15.8,55.6,True,0.5810916259621881,-1.2575152032104127,-0.2727273990136131,2025-01-12,21,156.0,150.0,-12.0
8118,2025-01-12 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,121.0,17.0,54.8,True,0.3397843161028614,-1.0933044788480188,-0.3918837844155955,2025-01-12,22,136.33333333333334,138.0,-17.0
8118,2025-01-12 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,108.0,13.9,61.7,True,0.15525519679867045,-1.5175155167842032,0.6358400396764983,2025-01-12,23,122.33333333333333,121.0,-13.0
8118,2025-01-13 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,98.0,16.6,64.1,True,0.013309720410831217,-1.1480413869688166,0.9933091958824425,2025-01-13,0,109.0,108.0,-10.0
8118,2025-01-13 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,84.0,13.0,58.6,True,-0.1854139465321437,-1.6406735600559985,0.17410904624381865,2025-01-13,1,96.66666666666667,98.0,-14.0
8118,2025-01-13 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,88.0,17.7,54.1,True,-0.128635755977008,-0.9975148896366226,-0.496145621642329,2025-01-13,2,90.0,84.0,4.0
8118,2025-01-13 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,106.0,16.4,65.3,True,0.1268661015211026,-1.175409841029216,1.1720437739854155,2025-01-13,3,92.66666666666667,88.0,18.0
8118,2025-01-13 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,111.0,17.2,60.1,True,0.1978388397150222,-1.06593602478762,0.39752726887253453,2025-01-13,4,101.66666666666667,106.0,5.0
8118,2025-01-13 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,121.0,24.2,50.1,True,0.3397843161028614,-0.10804013267365559,-1.091927548652238,2025-01-13,5,112.66666666666667,111.0,10.0
8118,2025-01-13 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,97.0,23.4,63.9,True,-0.0008848272279527042,-0.2175139489152516,0.9635200995319476,2025-01-13,6,109.66666666666667,121.0,-24.0
8118,2025-01-13 07:30:00+00:00,New Delhi-8118,28.63576,77.22445,110.0,27.8,51.5,True,0.18364429207623828,0.38459204041352635,-0.8834038741987701,2025-01-13,7,109.33333333333333,97.0,13.0
8118,2025-01-13 08:30:00+00:00,New Delhi-8118,28.63576,77.22445,104.0,30.7,51.6,True,0.09847700624353475,0.7814346242893114,-0.8685093260235222,2025-01-13,8,103.66666666666667,110.0,-6.0
8118,2025-01-13 09:30:00+00:00,New Delhi-8118,28.63576,77.22445,114.0,30.4,63.7,True,0.24042248263137397,0.7403819431987129,0.9337310031814529,2025-01-13,9,109.33333333333333,104.0,10.0
8118,2025-01-13 10:30:00+00:00,New Delhi-8118,28.63576,77.22445,113.0,35.2,44.8,True,0.22622793499259003,1.397224840648289,-1.881338601940368,2025-01-13,10,110.33333333333333,114.0,-1.0
8118,2025-01-13 11:30:00+00:00,New Delhi-8118,28.63576,77.22445,117.0,34.4,49.0,True,0.28300612554772575,1.2877510244066925,-1.2557675785799631,2025-01-13,11,114.66666666666667,113.0,4.0
8118,2025-01-13 12:30:00+00:00,New Delhi-8118,28.63576,77.22445,117.0,35.5,52.7,True,0.28300612554772575,1.4382775217388872,-0.7046692960957969,2025-01-13,12,115.66666666666667,117.0,0.0
8118,2025-01-13 13:30:00+00:00,New Delhi-8118,28.63576,77.22445,123.0,36.8,58.3,True,0.36817341138042925,1.6161724731314802,0.12942540171807482,2025-01-13,13,119.0,117.0,6.0
8118,2025-01-13 14:30:00+00:00,New Delhi-8118,28.63576,77.22445,142.0,35.2,45.6,True,0.6378698165173238,1.397224840648289,-1.7621822165383856,2025-01-13,14,127.33333333333333,123.0,19.0
8118,2025-01-13 15:30:00+00:00,New Delhi-8118,28.63576,77.22445,127.0,31.6,56.6,True,0.42495160193556497,0.9045926675611071,-0.12378191726113585,2025-01-13,15,130.66666666666666,142.0,-15.0
8118,2025-01-13 16:30:00+00:00,New Delhi-8118,28.63576,77.22445,151.0,30.3,45.0,True,0.765620745266379,0.7266977161685136,-1.851549505589872,2025-01-13,16,140.0,127.0,24.0
8118,2025-01-13 17:30:00+00:00,New Delhi-8118,28.63576,77.22445,187.0,28.2,61.5,True,1.2766244602626002,0.4393289485343241,0.6060509433260024,2025-01-13,17,155.0,151.0,36.0
8118,2025-01-13 18:30:00+00:00,New Delhi-8118,28.63576,77.22445,188.0,22.1,61.8,True,1.2908190079013842,-0.39540890030784465,0.6507345878517452,2025-01-13,18,175.33333333333334,187.0,1.0
8118,2025-01-20 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,167.0,21.4,62.6,True,0.9927335074869218,-0.49119848951924144,0.7698909732537277,2025-01-20,19,180.66666666666666,188.0,-21.0
8118,2025-01-20 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,162.0,18.4,61.3,True,0.9217607692930022,-0.9017253004252263,0.5762618469755065,2025-01-20,20,172.33333333333334,167.0,-5.0
8118,2025-01-20 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,157.0,19.2,63.0,True,0.8507880310990826,-0.7922514841836302,0.8294691659547183,2025-01-20,21,162.0,162.0,-5.0
8118,2025-01-20 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,150.0,19.0,57.0,True,0.7514261976275951,-0.8196199382440291,-0.06420372456014517,2025-01-20,22,156.33333333333334,157.0,-7.0
8118,2025-01-20 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,148.0,17.6,64.5,True,0.7230371023500273,-1.0111991166668217,1.0528873885834342,2025-01-20,23,151.66666666666666,150.0,-2.0
8118,2025-01-21 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,143.0,16.7,56.1,True,0.6520643641561077,-1.1343571599386175,-0.19825465813737447,2025-01-21,0,147.0,148.0,-5.0
8118,2025-01-21 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,140.0,14.4,56.3,True,0.6094807212397559,-1.4490943816332056,-0.16846556178687966,2025-01-21,1,143.66666666666666,143.0,-3.0
8118,2025-01-21 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,150.0,17.7,63.9,True,0.7514261976275951,-0.9975148896366226,0.9635200995319476,2025-01-21,2,144.33333333333334,140.0,10.0
8118,2025-01-21 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,145.0,15.5,68.6,True,0.6804534594336755,-1.2985678843010113,1.6635638637685901,2025-01-21,3,145.0,150.0,-5.0
8118,2025-01-21 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,145.0,18.6,54.8,True,0.6804534594336755,-0.8743568463648268,-0.3918837844155955,2025-01-21,4,146.66666666666666,145.0,0.0
8118,2025-01-21 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,117.0,21.8,67.5,True,0.28300612554772575,-0.4364615813984432,1.4997238338408658,2025-01-21,5,135.66666666666666,145.0,-28.0
8118,2025-01-21 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,84.0,26.5,62.4,True,-0.1854139465321437,0.20669708902093284,0.7401018769032317,2025-01-21,6,115.33333333333333,117.0,-33.0
8118,2025-01-21 07:30:00+00:00,New Delhi-8118,28.63576,77.22445,142.0,29.3,60.1,True,0.6378698165173238,0.5898554458665187,0.39752726887253453,2025-01-21,7,114.33333333333333,84.0,58.0
8118,2025-01-21 08:30:00+00:00,New Delhi-8118,28.63576,77.22445,102.0,31.9,58.8,True,0.07008791096596691,0.9456453486517052,0.20389814259431346,2025-01-21,8,109.33333333333333,142.0,-40.0
8118,2025-01-21 09:30:00+00:00,New Delhi-8118,28.63576,77.22445,85.0,34.7,60.5,True,-0.17121939889335977,1.3288037054972917,0.4571054615735252,2025-01-21,9,109.66666666666667,102.0,-17.0
8118,2025-01-21 10:30:00+00:00,New Delhi-8118,28.63576,77.22445,82.0,36.3,53.9,True,-0.21380304180971152,1.5477513379804826,-0.5259347179928249,2025-01-21,10,89.66666666666667,85.0,-3.0
8118,2025-01-21 11:30:00+00:00,New Delhi-8118,28.63576,77.22445,87.0,32.5,51.0,True,-0.1428303036157919,1.0277507108329023,-0.9578766150750087,2025-01-21,11,84.66666666666667,82.0,5.0
8118,2025-01-21 12:30:00+00:00,New Delhi-8118,28.63576,77.22445,100.0,32.3,55.4,True,0.04169881568839906,1.000382256772503,-0.30251649536410896,2025-01-21,12,89.66666666666667,87.0,13.0
8118,2025-01-21 13:30:00+00:00,New Delhi-8118,28.63576,77.22445,124.0,32.9,56.9,True,0.38236795901921317,1.0824876189537,-0.0790982727353931,2025-01-21,13,103.66666666666667,100.0,24.0
8118,2025-01-21 14:30:00+00:00,New Delhi-8118,28.63576,77.22445,161.0,36.6,52.8,True,0.9075662216542183,1.5888040190710817,-0.68977474792055,2025-01-21,14,128.33333333333334,124.0,37.0
8118,2025-01-21 15:30:00+00:00,New Delhi-8118,28.63576,77.22445,176.0,29.4,60.3,True,1.1204844362359772,0.603539672896718,0.42731636522302935,2025-01-21,15,153.66666666666666,161.0,15.0
8118,2025-01-21 16:30:00+00:00,New Delhi-8118,28.63576,77.22445,170.0,28.4,55.7,True,1.0353171504032737,0.466697402594723,-0.25783285083836516,2025-01-21,16,169.0,176.0,-6.0
8118,2025-01-21 17:30:00+00:00,New Delhi-8118,28.63576,77.22445,156.0,27.8,60.2,True,0.8365934834602987,0.38459204041352635,0.41242181704778247,2025-01-21,17,167.33333333333334,170.0,-14.0
8118,2025-01-21 18:30:00+00:00,New Delhi-8118,28.63576,77.22445,160.0,26.0,52.3,True,0.8933716740154344,0.13827595386993538,-0.7642474887967886,2025-01-21,18,162.0,156.0,4.0
8118,2025-02-28 19:30:00+00:00,New Delhi-8118,28.63576,77.22445,46.0,21.6,55.3,True,-0.7248067568059328,-0.4638300354588421,-0.3174110435393569,2025-02-28,19,120.66666666666667,160.0,-114.0
8118,2025-02-28 20:30:00+00:00,New Delhi-8118,28.63576,77.22445,60.0,22.0,55.4,True,-0.5260830898629578,-0.4090931273380443,-0.30251649536410896,2025-02-28,20,88.66666666666667,46.0,14.0
8118,2025-02-28 21:30:00+00:00,New Delhi-8118,28.63576,77.22445,59.0,15.0,65.6,True,-0.5402776375017417,-1.3669890194520087,1.2167274185111583,2025-02-28,21,55.0,60.0,-1.0
8118,2025-02-28 22:30:00+00:00,New Delhi-8118,28.63576,77.22445,58.0,16.7,54.6,True,-0.5544721851405257,-1.1343571599386175,-0.42167288076609033,2025-02-28,22,59.0,59.0,-1.0
8118,2025-02-28 23:30:00+00:00,New Delhi-8118,28.63576,77.22445,57.0,16.7,56.6,True,-0.5686667327793096,-1.1343571599386175,-0.12378191726113585,2025-02-28,23,58.0,58.0,-1.0
8118,2025-03-01 00:30:00+00:00,New Delhi-8118,28.63576,77.22445,43.0,16.2,57.8,True,-0.7673903997222845,-1.2027782950896149,0.054952660841836205,2025-03-01,0,52.666666666666664,57.0,-14.0
8118,2025-03-01 01:30:00+00:00,New Delhi-8118,28.63576,77.22445,46.0,17.8,52.1,True,-0.7248067568059328,-0.9838306626064229,-0.7940365851472835,2025-03-01,1,48.666666666666664,43.0,3.0
8118,2025-03-01 02:30:00+00:00,New Delhi-8118,28.63576,77.22445,51.0,14.6,62.9,True,-0.6538340186120131,-1.4217259275728067,0.8145746177794704,2025-03-01,2,46.666666666666664,46.0,5.0
8118,2025-03-01 03:30:00+00:00,New Delhi-8118,28.63576,77.22445,69.0,18.0,60.8,True,-0.3983321611139025,-0.956462208546024,0.501789106099268,2025-03-01,3,55.333333333333336,51.0,18.0
8118,2025-03-01 04:30:00+00:00,New Delhi-8118,28.63576,77.22445,68.0,20.5,58.3,True,-0.41252670875268643,-0.6143565327910367,0.12942540171807482,2025-03-01,4,62.666666666666664,69.0,-1.0
8118,2025-03-01 05:30:00+00:00,New Delhi-8118,28.63576,77.22445,56.0,24.4,54.7,True,-0.5828612804180935,-0.08067167861325669,-0.4067783325908424,2025-03-01,5,64.33333333333333,68.0,-12.0
8118,2025-03-01 06:30:00+00:00,New Delhi-8118,28.63576,77.22445,69.0,24.9,52.8,True,-0.3983321611139025,-0.012250543462259235,-0.68977474792055,2025-03-01,6,64.33333333333333,56.0,13.0
